sum_porcp_c,fee_arms,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,edad,faltas,val_pren_std,genero,masqueprepa,prenda,insample
1.2369474,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,0,-.6986354,1,0,10462417,1
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,.14285715,-.36630836,0,0,42124254,0
.23951708,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,55,0,-.021296952,1,1,78134517,0
.25707647,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0,-.17278308,1,1,78134385,0
.5148415,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,.14285715,.020172762,1,1,80117925,0
1.2214912,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,.14285715,-.04203178,1,1,80117924,0
1.079841,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,.14285715,.0028775106,1,1,80116751,0
1.0102977,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,39,0,-.53966826,1,0,80118684,0
1.0437833,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,.14285715,.20678639,0,1,10462080,0
.47646719,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,.15436365,0,1,78133534,0
.47388461,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,.19070511,0,1,78133545,0
.24440289,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,.14285715,.22002406,1,1,5514477,0
.45328575,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-.41871494,1,1,78133163,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,0,.083655715,1,1,10463573,1
1.1695024,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,.7314837,1,1,78136187,1
1.169504,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,.55523747,1,1,78136188,1
1.2317917,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,.2718612,1,1,3592055,0
.46616232,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,.45156324,1,1,3592056,0
.23694117,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,33,0,-.38819829,0,1,80116983,1
.26569229,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,33,0,-.33636117,0,1,80117413,0
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,.14285715,-.47559965,0,1,80118631,1
1.2395104,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-.33924755,1,1,78133883,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,-.4826152,1,0,3595946,1
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,.2857143,-.70267683,0,1,80116701,0
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-.50223994,1,1,78134611,0
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-.48841673,1,1,78134613,0
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-.38819829,1,1,78134612,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,.14285715,-.52702212,0,1,10462866,0
1.0309107,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,.14285715,-.54716545,0,1,78133051,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,25,0,-.42896488,0,1,78136379,0
1.2369382,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,.42857143,-.65540564,1,1,3592376,1
1.1854298,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26,0,-.27704296,1,1,80118440,1
1.2369426,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3.1269283,0,1,3591953,1
1.1854396,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-.42621219,1,1,5522579,1
1.2369412,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-.56444448,1,0,5514280,1
.47760767,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,.14285715,.60707462,1,1,78133692,1
.47761276,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,.14285715,-.017841129,1,1,78133691,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,0,-.62951928,1,0,78134036,1
.46358404,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,35,0,.040321972,0,1,78132998,0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,.14285715,-.59150535,1,1,3595826,0
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,1.7101806,1,1,3586679,0
.23950878,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,.2857143,-.63297504,1,1,78133274,0
.53735358,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,.71428573,-.11518942,1,1,78133968,1
.47388887,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,1,-.16932732,0,0,78133031,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,42,0,-.49819851,1,1,78135059,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,42,.14285715,-.59841698,1,1,78134085,0
.51601124,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-.4331238,1,0,5514453,1
1.1304058,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,.5714286,-.46935427,1,0,78133360,0
.52349997,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,.16666667,-.60245842,1,1,5524531,0
.52349126,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,.16666667,-.5437097,1,1,5523035,0
1.1919625,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,12.261844,1,1,42125518,1
1.2369444,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,.13017298,0,1,3591719,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-.083501495,1,0,78136258,0
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,-.33981699,0,1,78134098,0
.23694491,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,.14285715,.035860032,1,1,78133076,0
1.0952728,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,.14285715,-.75392836,0,1,78134145,0
1.234368,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,.12326135,1,1,80117997,0
.68594646,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54,.85714287,-.30339482,1,0,80117406,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,33,.2857143,-.50569576,1,0,78133761,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,33,0,-.56385887,1,0,78134584,0
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,30,0,-.46422607,1,1,80119061,0
.47646049,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30,0,.31519488,1,1,80117159,0
.46872726,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,.2857143,-.48783112,1,1,78134802,0
1.2240605,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,.71428573,-.5932011,1,0,78133988,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,.14285715,-.56385887,1,1,80117899,1
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,1.0977993,1,1,80118454,0
1.1562856,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,.71428573,-.51361352,1,0,3594226,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,.17350678,1,1,10463412,1
.83376729,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,.68021595,0,1,80118456,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,-.68068653,1,1,78134673,0
.47389024,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,.14285715,-.54657984,1,1,3595377,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,.14285715,1.0183157,1,0,10462566,0
1.1725564,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,.71428573,1.8564855,1,1,78132575,0
1.2369394,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,.71428573,-.57640368,1,1,78132578,0
1.1565499,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-.13879445,1,1,5522689,1
1.208613,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1.0632412,1,1,5514518,0
1.2742333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,1,-.63701648,1,0,80119439,1
1.2292186,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,.10487934,0,1,3594107,1
1.23694,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,.2857143,-.2223195,1,1,78131749,0
1.2395183,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,.2857143,.11693542,1,0,3595374,0
.27316546,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,-.26033339,1,1,78133927,1
1.2292176,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.4986733,1,1,42124919,1
1.2292165,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.2705898,1,1,42124917,1
1.229216,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.3397061,1,1,42124918,1
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,.14285715,-.49648932,1,1,3592035,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,-.26667553,1,0,5524255,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,29,.14285715,-.33923131,0,0,10463583,1
1.2753185,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,52,.5714286,1.5055847,1,0,80119111,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,0,-.062766664,1,1,10462424,1
.46873638,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,.14285715,1.0966892,0,1,78134894,0
1.1847333,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,1,-.5707705,1,0,80119489,1
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,49,0,-.093299478,1,1,10463499,0
1.0798383,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,0,-.16357072,1,1,78134416,1
1.0798414,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,0,-.045487605,1,1,78134414,1
1.0798393,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,0,1.2780871,1,1,78134413,1
1.0798382,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,0,.22002406,1,1,78134415,1
1.179775,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,43,0,-.55349147,1,1,42123933,0
1.2240611,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,-.57135612,1,1,10463088,1
1.0376648,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-.2113664,1,1,3594112,1
1.2192699,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,.14285715,-.52297485,1,0,5514137,1
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-.35018441,1,1,5521222,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,.71428573,.0006357035,0,1,10463247,0
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,-.16170669,1,1,78136135,1
1.1596721,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,72,.2857143,-.52988642,1,1,10463071,1
1.1610076,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,-.28452402,1,0,42124927,1
1.1622541,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,.23097704,1,1,42124619,0
1.16225,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-.37378943,1,1,42124617,0
1.1622562,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,.14112608,1,1,42124618,0
.47388592,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1.1087525,1,1,42124614,0
1.1622581,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-.50856596,1,1,42124616,0
1.133924,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,.14802147,1,0,3594051,1
1.2369434,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,1.0690498,1,0,3594052,1
1.2343651,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,42,0,-.54255462,1,1,10462909,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,.71428573,-.21195203,1,1,42125614,0
1.1646007,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,.42857143,.14860711,0,0,5520171,0
1.1646008,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,.42857143,.096769974,0,0,5520172,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24,.71428573,.75983322,0,0,10462967,0
1.2460897,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,.40376756,0,0,42125642,1
1.0206,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,40,.14285715,-.39510992,0,0,80118311,0
1.2266428,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,-.45040283,1,1,5522826,0
.51238269,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,.2857143,-.013106896,1,1,42124730,0
1.2731667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,.14285715,-.62260765,1,1,42125413,1
1.2060375,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,.5714286,.088703327,0,1,3594406,0
.48365715,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,.85714287,-.25687757,1,0,80117317,1
1.0849905,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,52,.71428573,-.014970981,1,0,80118842,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,-.17335251,0,1,10462044,1
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,1,.37274942,0,1,80119267,1
1.4750316,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,-.15436426,0,1,80116881,0
1.4750363,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,-.047234185,0,1,80116882,0
.51606059,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,-.62664908,1,1,78134308,1
1.1880075,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,34,.71428573,-.26773608,1,1,78135044,1
.16226088,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,34,.14285715,-.67098898,1,1,78133681,1
1.2068034,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,34,0,-.30347547,1,1,78133427,1
1.0051506,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,3.1004961,0,1,10463968,1
1.0824152,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,51,.2857143,-.10827782,1,1,10462679,0
.39922482,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,51,.14285715,-.21819383,1,1,10462931,0
.10044248,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,51,.14285715,.1170196,1,1,10462930,0
1.1781452,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,51,.14285715,-.23547289,1,1,10462932,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,33,0,-.52643061,1,1,78132551,1
1.2395244,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0,-.54657984,0,0,80118662,1
1.0412068,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,-.13938007,1,1,78134950,0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,.2857143,-.27011517,1,1,5522604,1
1.4713031,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,.14285715,-.39856571,1,1,78133139,1
1.2189188,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,52,0,-.27702677,1,1,80117100,0
1.1596797,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,.5714286,.41354927,0,1,5514391,1
1.2369429,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,.5714286,.2269356,0,1,5514389,1
1.2369443,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,.5714286,1.6196265,0,1,5514390,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,.42857143,.18430492,1,0,78134504,0
.48874667,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,.20678639,1,1,42125033,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-.19448136,1,1,5522583,1
1.2343675,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,.85714287,-.16702655,1,1,3594501,1
1.108171,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-.073719703,0,1,78136008,0
1.0386379,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,49,.42857143,-.54025388,1,0,80117754,1
1.2266396,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-.44349122,1,1,3594443,0
.47131228,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,.15494926,0,0,5523024,1
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,.49648872,1,1,5520180,0
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,.2857143,-.2579805,1,1,42124177,0
1.1880093,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,52,0,-.38003117,0,1,5524116,0
1.2433077,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,.71428573,-.70833302,0,1,42124635,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,-.69976169,0,0,78131599,1
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,28,.14285715,.021932844,1,1,10462897,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28,0,-.092101708,1,1,10462027,1
1.2369453,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,38,0,.030624403,0,1,78132576,0
.23951799,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,.28970957,1,1,42123974,1
.23951904,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,.32772353,1,1,42123973,1
.23951828,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-.10425257,1,1,42123975,1
1.2343421,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-.34672859,0,1,78136362,0
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,.14285715,-.67848623,0,0,80119126,1
1.1545271,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,.42857143,-.043778364,0,0,42122483,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,1,-.66466296,1,0,78134465,0
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,.14285715,-.65429556,1,1,10463965,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,.027168579,1,1,5522865,0
1.2420952,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,.85714287,.87375742,1,0,3592318,0
1.2395172,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,.14285715,-.76542211,1,0,80117614,0
1.2481354,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,.24134451,1,0,3591910,1
1.2481349,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,3.6038463,1,0,3591907,1
1.2481353,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,.36920941,1,0,3591909,1
1.2481343,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,.50744182,1,0,3591908,1
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,.5714286,-.58618194,1,0,80116854,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,.2857143,1.3230969,1,1,80118019,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,38,.5714286,-.31729871,1,0,78133784,0
1.2779807,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,38,.14285715,.52018827,1,0,78131596,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-.55753291,1,1,42123797,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-.48496094,1,1,42123796,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-.44349122,1,1,42123795,1
1.0798419,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,.14285715,.00230808,1,1,5521232,0
.46873337,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,-.27415663,0,1,5524289,0
1.1828398,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-.32699987,1,1,42125931,0
1.2395177,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,.83228773,1,0,78133743,0
1.5126952,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,45,.14285715,-.38762885,1,1,78133444,0
.51268715,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,45,.14285715,.84263897,1,1,78133445,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-.28797987,1,1,5524254,1
